"8th & Boulder: Holy Family Complex, circa 1925","Tulsa (Okla.) -- History","Circa 1925 postcard of the Holy Family complex, school, and church on the southwest corner of West 8th Street and South Boulder Avenue.","Tulsa City-County Library",1925,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society and the generosity of Tulsa World/Lorton Family Chester Cadieux the Rotary Club of Tulsa and many other community-minded corporations, institutions and individuals.","Accession #A1124","verified","modified","West 8th Street and South Boulder Avenue","included",,6/8/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,7825",7825,"7826.jp2","/p15020coll1/image/7826.jp2",36.1481345,-95.9898028
"6th & Denver","Tulsa (Okla.) -- History","Intersection of West 6th Street and South Denver Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #B9976",,"modified","West 6th Street and South Denver Avenue","included","B9976.jpg",6/9/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,8461",8461,"8462.jp2","/p15020coll1/image/8462.jp2",36.149264,-95.993106
"11th & College","Tulsa (Okla.) -- History","Intersection of East 11th Street and South College Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #B9295",,,"East 11th Street and South College Avenue","included","B9295",6/9/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,8465",8465,"8466.jp2","/p15020coll1/image/8466.jp2",36.1478159,-95.9461664
"11th & College Avenue","Tulsa (Okla.) -- History","Intersection of East 11th Street and South College Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #B9297",,"modified","East 11th Street and College South College Avenue","included",,6/9/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,8466",8466,"8467.jp2","/p15020coll1/image/8467.jp2",36.147795,-95.946157
"21st & Lewis, 1954","Tulsa (Okla.) -- History","Intersection of East 21st Street and South Lewis Avenue on September 22nd, 1954.","Tulsa City-County Library",1954,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #D7069",,"modified","East 21st Street and South Lewis Avenue","included","D7069.jpg",6/9/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,8472",8472,"8473.jp2","/p15020coll1/image/8473.jp2",36.13323,-95.9582331
"51st & Lewis","Tulsa (Okla.) -- History","Looking west on East 51st Street across South Lewis Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #D6469",,"modified","East 51st Street and South Lewis Avenue","included","D6469.jpg",6/9/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,8479",8479,"8480.jp2","/p15020coll1/image/8480.jp2",36.0897143,-95.9579637
"Admiral & Darlington, 1954","Tulsa (Okla.) -- History","Intersection of East Admiral Place and North Darlington Avenue on March 9, 1954.","Tulsa City-County Library",3/9/1954,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #B9518",,"modified","East Admiral Place and North Darlington Avenue","included","B9518",6/9/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,8488",8488,"8489.jp2","/p15020coll1/image/8489.jp2",36.1607384,-95.9180006
"J.M. Hall & Company Store","Tulsa (Okla.) -- History","J.M. Hall & Company Store on the west side of Main Street, just south of the Frisco Railroad right-of-way, Tulsa, Indian Territory, 1894.","Tulsa City-County Library",1894,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions and individuals.","Accession #K0037",,"modified","West 1st Street and North Main Street","included",,6/10/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,8599",8599,"8600.jp2","/p15020coll1/image/8600.jp2",36.1553119,-95.9920179
"1st & Cheyenne: Peoples Ice Company, 1932","Tulsa (Okla.) -- History","James Wilkerson and the Peoples Ice Company's electric ice wagon in 1932. The Peoples Ice Company was located on the northwest corner of West 1st Street and South Cheyenne Avenue.","Tulsa City-County Library",1932,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions and individuals.","Accession #G0240",,"modified","West !st Street and South Cheyenne Avenue.","included","G0240.jpg",6/10/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,8693",8693,"8694.jp2","/p15020coll1/image/8694.jp2",36.1442887,-95.9895463
"Jersey Production Research Company","Tulsa (Okla.) -- History","Jersey Production Research Company at 1133 North Lewis Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions and individuals.","Accession #D5423",,,"1133 North Lewis Avenue","included","D5423.jpg",6/10/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,8841",8841,"8842.jp2","/p15020coll1/image/8842.jp2",36.17063,-95.9573659
"11th & Cheyenne: Jewish Synagogue, circa 1928","Tulsa (Okla.) -- History","The Jewish Synagogue, on South Cheyenne Avenue near West 11th Street, circa 1928.","Tulsa City-County Library",1928,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions and individuals.","Accession #A1624",,"modified","South Cheyenne Avenue and West 11th Street","included","A1624.jpg",6/10/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,8852",8852,"8853.jp2","/p15020coll1/image/8853.jp2",36.1459324,-95.9897884
"Tecumseh & Boston: John Burroughs School","Tulsa (Okla.) -- History; Schools","Building on the grounds of the John Burroughs School on the northwest corner of East Tecumseh Street and North Boston Avenue  in the 1930s.","Tulsa City-County Library",1930,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions and individuals.","Accession #A1638","verified","modified","East Tecumseh Street and North Boston Avenue","included","A1638.jpg",6/10/2009,5/30/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,8932",8932,"8933.jp2","/p15020coll1/image/8933.jp2",36.1823868,-95.9957277
"4th & Boston: Kennedy Building, 1919","Tulsa (Okla.) -- History","Located at 321 South Boston Avenue, the Kennedy Building in 1919. The building opened in 1917.","Tulsa City-County Library",1919,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #C1572","verified","modified","321 South Boston Avenue","included",,6/11/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,9297",9297,"9298.jp2","/p15020coll1/image/9298.jp2",36.1530751,-95.9893905
"King Street Grocery, 1953","Tulsa (Okla.) -- History; Buildings","King Street Grocery located at 4228 East King Street,  07/20/1953.","Tulsa City-County Library",7/20/1953,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #D4091",,"modified","4228 East King Street","included","D4091",6/11/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,9337",9337,"9338.jp2","/p15020coll1/image/9338.jp2",36.1680003,-95.9298857
"Boulder Avenue: KTUL Radio, 1938","Tulsa (Okla.) -- History; Radio stations -- Oklahoma -- Tulsa","The radio station was a CBS affiliate. Charles A. Sanderson and Roy Wesley Sanderson originally constructed this building for Holland Hall School in 1923.","Tulsa City-County Library",1938,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #A0243","verified","modified","1850 South Boulder Avenue","included","A0243.jpg",6/11/2009,5/30/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,9383",9383,"9384.jp2","/p15020coll1/image/9384.jp2",36.134275,-95.989343
"Lake at Orcutt Park","Tulsa (Okla.) -- History; Lakes","The lake at Orcutt Park in 1912. The park was at 18th and Utica, in the location of the present-day Swan Lake neighborhood.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society and the generosity of Tulsa World/Lorton Family Chester Cadieux the Rotary Club of Tulsa and many other community-minded corporations, institutions and individuals.","Accession #A3502",,,"1587 Swan Drive","included","A3502.jpg",6/11/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,9534",9534,"9535.jpg","/p15020coll1/image/9535.jpg",36.1359542,-95.968261
"Lee Stadium","Tulsa (Okla.) -- History","Lee Elementary School at 1920 South Cincinnati Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society and the generosity of Tulsa World/Lorton Family Chester Cadieux the Rotary Club of Tulsa and many other community-minded corporations, institutions and individuals.","Accession #D9237","verified","modified","1920 South Cincinnati Avenue.","included","D9237.jpg",6/11/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,9624",9624,"9625.jpg","/p15020coll1/image/9625.jpg",36.135079,-95.9835061
"4th & Lewis","Tulsa (Okla.) -- History","Looking north on South Lewis Avenue from East 4th Place.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society and the generosity of Tulsa World/Lorton Family Chester Cadieux the Rotary Club of Tulsa and many other community-minded corporations, institutions and individuals.","Accession #E0208",,"modified","South Lewis Avenue and East 4th Place","included","E0208.jpg",6/11/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,9697",9697,"9698.jpg","/p15020coll1/image/9698.jpg",36.1546851,-95.9581673
"2nd & Atlanta: East 2nd Street Library, 1925","Tulsa (Okla.) -- History; Libraries","Library on East 2nd Street and South Atlanta Avenue, on the north side of the street, circa 1925. R.T. Daniel owned the land where the library was located. The library was eventually demolished and the lot sold by the R.T. Daniel Trust. Proceeds of the sale were used to build the library at 1st and Lewis.","Tulsa City-County Library",1925,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society and the generosity of Tulsa World/Lorton Family Chester Cadieux the Rotary Club of Tulsa and many other community-minded corporations, institutions and individuals.","Accession #A1641",,"modified","East 2nd Street and South Atlanta Avenue","included","A1641.jpg",6/11/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,9710",9710,"9711.jpg","/p15020coll1/image/9711.jpg",36.157566,-95.9558999
"6th & Peoria: Longfellow School","Tulsa (Okla.) -- History; Schools","Longfellow School on the northwest corner of East 6th Street and South Peoria Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society and the generosity of Tulsa World/Lorton Family Chester Cadieux the Rotary Club of Tulsa and many other community-minded corporations, institutions and individuals.","Accession #A1672",,"modified","East 6th Street and South Peoria Avenue","included","A1672.jpg",6/11/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,9833",9833,"9834.jpg","/p15020coll1/image/9834.jpg",36.1521557,-95.975594
"3rd & Boston: Drew Building","Tulsa (Okla.) -- History; Buildings","Looking north on Boston at the Drew Building on the northwest corner of East 3rd Street and South Boston Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society and the generosity of Tulsa World/Lorton Family Chester Cadieux the Rotary Club of Tulsa and many other community-minded corporations, institutions and individuals.","Accession #A3547",,"modified","East 3rd Street and South Boston Avenue.","included","A3547.jpg",6/11/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,9895",9895,"9896.jpg","/p15020coll1/image/9896.jpg",36.1537716,-95.9899528
"11th & Cheyenne Avenue, 1956","Tulsa (Okla.) -- History","Looking west at 11th Street and Cheyenne in 1956.","Tulsa City-County Library",1956,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society and the generosity of Tulsa World/Lorton Family Chester Cadieux the Rotary Club of Tulsa and many other community-minded corporations, institutions and individuals.","Accession #B9490",,"modified","East 11th Street and South Cheyenne Avenue","included","B9490.jpg",6/12/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,9970",9970,"9971.jpg","/p15020coll1/image/9971.jpg",36.1459324,-95.9897884
"15th & Baltimore","Tulsa (Okla.) -- History","Looking west from East 15th Street and South Baltimore Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society and the generosity of Tulsa World/Lorton Family Chester Cadieux the Rotary Club of Tulsa and many other community-minded corporations, institutions and individuals.","Accession #A2884",,"modified","East 15th Street and South Baltimore Avenue.","included","A2884.jpg",6/12/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,9975",9975,"9976.jpg","/p15020coll1/image/9976.jpg",36.1406149,-95.9862444
"11th & Harvard Avenue, 1938","Tulsa (Okla.) -- History","Looking west on 11th Street at Harvard in 1938.","Tulsa City-County Library",1938,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society and the generosity of Tulsa World/Lorton Family Chester Cadieux the Rotary Club of Tulsa and many other community-minded corporations, institutions and individuals.","Accession #A2364",,"modified","East 11th Street and South Harvard Avenue","included","A2364.jpg",6/12/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,9985",9985,"9986.jpg","/p15020coll1/image/9986.jpg",36.1478299,-95.9403983
"15th & Delaware, 1960","Tulsa (Okla.) -- History","Looking west on East 15th Street at Delaware Avenue on May 17, 1960.","Tulsa City-County Library",5/17/1960,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society and the generosity of Tulsa World/Lorton Family Chester Cadieux the Rotary Club of Tulsa and many other community-minded corporations, institutions and individuals.","Accession #D6662","verified","modified","East 15th Street and South Delaware Avenue","included","D6662.jpg",6/12/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,9986",9986,"9987.jpg","/p15020coll1/image/9987.jpg",36.140575,-95.949277
"5th & Main, circa 1943","Tulsa (Okla.) -- History; Buildings","Looking at the east side of Main and north from 5th Street, circa 1943. The McFarlin Building sits on the corner and is being renovated for Skaggs Drugstore. Farther down the street is the Seidenbach Ladies Department Store, easily recognized due to its unique cathedral type front facade. Continuing down the street, the building to the left of the Renbergs sign is the oldest building remaining on its original lot in downtown Tulsa dating to 1906.","Tulsa City-County Library",1943,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #A0233",,"modified","5th Street and South Main Street","included","A0233.jpg",6/15/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,10200",10200,"10201.jpg","/p15020coll1/image/10201.jpg",36.15147,-95.990051
"4th & Main: Majestic Theater","Tulsa (Okla.) -- History","Located at 406 South Main Street, the Majestic Theater opened in 1918. The marquee advertises ""Something in the Wind"" starring Deanna Durbin and Donald O'Connor. The Majestic was the home to Tulsa's first theater pipe organ and was also the first theater to show sound film.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #B0652","verified","modified","406 South Main Street","included","B0652.jpg",6/15/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,10207",10207,"10208.jpg","/p15020coll1/image/10208.jpg",36.1521849,-95.9904631
"Malt-A-Plenty","Tulsa (Okla.) -- History","Malt-A-Plenty located at 1515 East 11th Street.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #A2563",,,"1515 East 11th Street","included","A2563.jpg",6/15/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,10221",10221,"10222.jpg","/p15020coll1/image/10222.jpg",36.1478849,-95.9714079
"9th & Cincinnati: Manual Arts Building","Tulsa (Okla.) -- History; Buildings","Manual Arts Building located at East 9th Street and South Cincinnati Avenue.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #C0094","verified","modified","East 9th Street and South Cincinnati Avenue","included","C0094.jpg",6/15/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,10284",10284,"10285.jpg","/p15020coll1/image/10285.jpg",36.1484784,-95.9856359
"Maple Ridge Addition","Tulsa (Okla.) -- History","Maple Ridge Addition, 1916.  1132 East 18th Street.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #G0204",,,"1132 E 18th St","included","G0204.jpg",6/15/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,10300",10300,"10301.jpg","/p15020coll1/image/10301.jpg",36.135884,-95.977598
"5th and Cheyenne: Mayo Hotel, 1925","Tulsa (Okla.) -- History; Buildings","The Mayo Hotel in 1925, on the northeast corner of 5th and Cheyenne. The residence of Fred S. Clinton, a Tulsa physician, is in the lower left hand corner of the photo. To the left of the Mayo, the Standpipe can be seen in the far background.","Tulsa City-County Library",1925,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #A1269","verified",,"West 5th Street and South Cheyenne Avenue","included","A1269.jpg",6/15/2009,5/30/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,10426",10426,"10427.jpg","/p15020coll1/image/10427.jpg",36.1506176,-95.992425
"Mayo Motor Inn","Tulsa (Okla.) -- History","Located at 416 South Cheyenne Avenue, the Mayo Motor Inn parking garage was built in 1950. It was added to the National Register of Historic Places in 2008.","Tulsa City-County Library",,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #B4215","verified","modified","416 South Cheyenne Avenue","included","B4215.jpg",6/15/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,10440",10440,"10441.jpg","/p15020coll1/image/10441.jpg",36.1511598,-95.9928695
"5th & Main: Mayo Building, 1910","Tulsa (Okla.) -- History","Located on the northwest corner of 5th Street and South Main Street, the Mayo Building's first five floors were built in 1909.","Tulsa City-County Library",1910,"Ford, Beryl","You are free to distribute this photo provided the content is left unchanged. Photo credit should be given to the Beryl Ford Collection/Rotary Club of Tulsa, Tulsa City-County Library and Tulsa Historical Society.","Preservation and archiving of this significant Tulsa treasure of photographs and artifacts was made possible through the Tulsa City-County Library and the Tulsa Historical Society, and the generosity of Tulsa World/Lorton Family, Chester Cadieux, the Rotary Club of Tulsa, and many other community-minded corporations, institutions, and individuals.","Accession #C1794","verified","modified","5th Street and South Main Street","included","C1794.jpg",6/15/2009,2/16/2012,"http://server16063.contentdm.oclc.org/u?/p15020coll1,10454",10454,"10455.jpg","/p15020coll1/image/10455.jpg",36.15147,-95.990051
